data,label,char_count,word_count,has_emoji,has_link,has_english,has_science,clean,clean_word_count
شرکت ملی نفت قرارداد جدید اکتشاف در دریای عمان امضا کرد.,News,56,11,False,False,False,False,شرکت ملی نفت قرارداد جدید اکتشاف در دریای عمان امضا کرد.,11
قیمت گوشت سفید در بازار کاهش یافته است.,News,39,8,False,False,False,False,قیمت گوشت سفید در بازار کاهش یافته است.,8
طرح جدید تفکیک زباله در چند شهر اجرا می‌شود.,News,44,9,False,False,False,False,طرح جدید تفکیک زباله در چند شهر اجرا می‌شود.,9
صادرات زغال‌سنگ ایران افزایش داشته است.,News,39,6,False,False,False,False,صادرات زغال‌سنگ ایران افزایش داشته است.,6
تیم ملی دوچرخه‌سواری مقام دوم آسیایی را کسب کرد.,News,48,9,False,False,False,False,تیم ملی دوچرخه‌سواری مقام دوم آسیایی را کسب کرد.,9
بارندگی شدید سبب کندی تردد در بزرگراه‌های تهران شد.,News,51,9,False,False,False,False,بارندگی شدید سبب کندی تردد در بزرگراه‌های تهران شد.,9
وزارت صمت از توسعه صنایع کوچک خبر داد.,News,38,8,False,False,False,False,وزارت صمت از توسعه صنایع کوچک خبر داد.,8
قیمت مواد غذایی اساسی افزایش یافته است.,News,39,7,False,False,False,False,قیمت مواد غذایی اساسی افزایش یافته است.,7
پلیس نسبت به افزایش کلاهبرداری پیامکی هشدار داد.,News,48,8,False,False,False,False,پلیس نسبت به افزایش کلاهبرداری پیامکی هشدار داد.,8
تیم ملی بوکس ایران در مسابقات جهانی یک مدال طلا کسب کرد.,News,56,12,False,False,False,False,تیم ملی بوکس ایران در مسابقات جهانی یک مدال طلا کسب کرد.,12
سامانه بارشی از فردا کشور را ترک می‌کند.,News,40,8,False,False,False,False,سامانه بارشی از فردا کشور را ترک می‌کند.,8
صادرات خرما به چین رشد چشمگیری داشته است.,News,41,8,False,False,False,False,صادرات خرما به چین رشد چشمگیری داشته است.,8
یک انبار لوازم خانگی در قم دچار آتش‌سوزی شد.,News,44,9,False,False,False,False,یک انبار لوازم خانگی در قم دچار آتش‌سوزی شد.,9
نمایشگاه نفت و گاز با حضور شرکت‌های بین‌المللی افتتاح شد.,News,57,10,False,False,False,False,نمایشگاه نفت و گاز با حضور شرکت‌های بین‌المللی افتتاح شد.,10
قیمت بلیت هواپیما در ایام تعطیلات افزایش می‌یابد.,News,49,8,False,False,False,False,قیمت بلیت هواپیما در ایام تعطیلات افزایش می‌یابد.,8
تیم فوتسال بانوان ایران به نیمه‌نهایی مسابقات غرب آسیا رسید.,News,60,10,False,False,False,False,تیم فوتسال بانوان ایران به نیمه‌نهایی مسابقات غرب آسیا رسید.,10
بارش باران موجب رانش زمین در جاده کردکوی شد.,News,44,9,False,False,False,False,بارش باران موجب رانش زمین در جاده کردکوی شد.,9
وزیر اقتصاد از برنامه‌های جدید برای کاهش کسری بودجه خبر داد.,News,60,11,False,False,False,False,وزیر اقتصاد از برنامه‌های جدید برای کاهش کسری بودجه خبر داد.,11
قیمت میوه‌های فصلی در بازار کاهش یافته است.,News,43,8,False,False,False,False,قیمت میوه‌های فصلی در بازار کاهش یافته است.,8
پلیس مرزبانی از توقیف یک محموله بزرگ سوخت قاچاق خبر داد.,News,56,11,False,False,False,False,پلیس مرزبانی از توقیف یک محموله بزرگ سوخت قاچاق خبر داد.,11
نخستین پرواز مستقیم شیراز–مسکو امروز انجام شد.,News,46,7,False,False,False,False,نخستین پرواز مستقیم شیراز–مسکو امروز انجام شد.,7
تیم ملی تیراندازی سه مدال کسب کرد.,News,34,7,False,False,False,False,تیم ملی تیراندازی سه مدال کسب کرد.,7
بارش‌های اخیر موجب افزایش سطح سدهای کشور شد.,News,44,8,False,False,False,False,بارش‌های اخیر موجب افزایش سطح سدهای کشور شد.,8
وزارت ورزش از بازسازی چند ورزشگاه قدیمی خبر داد.,News,48,9,False,False,False,False,وزارت ورزش از بازسازی چند ورزشگاه قدیمی خبر داد.,9
قیمت جهانی ذرت تحت‌تأثیر خشکسالی افزایش یافته است.,News,50,8,False,False,False,False,قیمت جهانی ذرت تحت‌تأثیر خشکسالی افزایش یافته است.,8
نیروهای امدادی از نجات دامداران گرفتار در سیلاب خبر دادند.,News,58,10,False,False,False,False,نیروهای امدادی از نجات دامداران گرفتار در سیلاب خبر دادند.,10
صادرات صنایع فولادی رکورد تازه‌ای ثبت کرد.,News,42,7,False,False,False,False,صادرات صنایع فولادی رکورد تازه‌ای ثبت کرد.,7
پلیس از دستگیری یک شبکه بزرگ پولشویی خبر داد.,News,45,9,False,False,False,False,پلیس از دستگیری یک شبکه بزرگ پولشویی خبر داد.,9
طرح جدید احیای جنگل‌ها در چهار استان آغاز شده است.,News,50,10,False,False,False,False,طرح جدید احیای جنگل‌ها در چهار استان آغاز شده است.,10
قیمت فرآورده‌های لبنی در بازار نوسان دارد.,News,42,7,False,False,False,False,قیمت فرآورده‌های لبنی در بازار نوسان دارد.,7
تیم ملی بسکتبال نوجوانان در رقابت‌های جهانی حذف شد.,News,51,9,False,False,False,False,تیم ملی بسکتبال نوجوانان در رقابت‌های جهانی حذف شد.,9
بارش تگرگ موجب بسته شدن محور خلخال–اسالم شد.,News,44,8,False,False,False,False,بارش تگرگ موجب بسته شدن محور خلخال–اسالم شد.,8
وزیر آموزش از اجرای کلاس‌های مهارتی در مدارس خبر داد.,News,53,10,False,False,False,False,وزیر آموزش از اجرای کلاس‌های مهارتی در مدارس خبر داد.,10
صادرات پسته ایران رشد قابل‌توجهی داشته است.,News,43,7,False,False,False,False,صادرات پسته ایران رشد قابل‌توجهی داشته است.,7
آتش‌سوزی در کارخانه کاغذسازی اراک خساراتی برجای گذاشت.,News,54,8,False,False,False,False,آتش‌سوزی در کارخانه کاغذسازی اراک خساراتی برجای گذاشت.,8
هواشناسی نسبت به وزش باد شدید در سواحل جنوبی هشدار داد.,News,55,11,False,False,False,False,هواشناسی نسبت به وزش باد شدید در سواحل جنوبی هشدار داد.,11
شرکت ملی گاز از برنامه توسعه خطوط انتقال خبر داد.,News,49,10,False,False,False,False,شرکت ملی گاز از برنامه توسعه خطوط انتقال خبر داد.,10
تیم ملی کشتی آزاد ایران سه مدال طلا کسب کرد.,News,44,10,False,False,False,False,تیم ملی کشتی آزاد ایران سه مدال طلا کسب کرد.,10
بارش شدید باران موجب لغو مسابقات ورزشی شد.,News,42,8,False,False,False,False,بارش شدید باران موجب لغو مسابقات ورزشی شد.,8
گزارش‌ها از کاهش قیمت جهانی نفت حکایت دارند.,News,44,8,False,False,False,False,گزارش‌ها از کاهش قیمت جهانی نفت حکایت دارند.,8
بازار خودروهای دست‌دوم رشد تقاضا داشته است.,News,43,7,False,False,False,False,بازار خودروهای دست‌دوم رشد تقاضا داشته است.,7
وزیر نیرو از بهره‌برداری از چند پروژه آبی خبر داد.,News,50,10,False,False,False,False,وزیر نیرو از بهره‌برداری از چند پروژه آبی خبر داد.,10
